index,uuid,num_achievements,num_exercises,num_points,Click,Group,Button,Banner
17430,962290224,58,223,449,0,CurrentAd,No,Yes
17431,962310432,47,167,613,0,CurrentAd,No,Yes
17432,962322280,84,257,244,0,CurrentAd,No,Yes
17433,962319528,19,364,499,0,CurrentAd,No,Yes
17434,962311056,58,681,566,1,CurrentAd,No,Yes
17435,962290888,69,614,172,0,CurrentAd,No,Yes
17436,962291056,42,626,296,0,CurrentAd,No,Yes
17439,962324448,31,203,183,0,CurrentAd,No,Yes
17440,962321512,16,693,349,0,CurrentAd,No,Yes
17444,962336304,40,651,645,0,CurrentAd,No,Yes
17446,962348272,52,621,537,0,CurrentAd,No,Yes
17448,962343280,36,532,274,0,CurrentAd,No,Yes
17450,962338656,36,23,173,0,CurrentAd,No,Yes
17451,962339184,82,204,398,0,CurrentAd,No,Yes
17453,962333736,64,470,86,0,CurrentAd,No,Yes
17454,962344856,49,264,556,0,CurrentAd,No,Yes
17456,962350432,77,554,529,0,CurrentAd,No,Yes
17459,962335040,40,147,380,0,CurrentAd,No,Yes
17462,962311544,4,558,673,0,CurrentAd,No,Yes
17463,962323936,14,671,518,0,CurrentAd,No,Yes
17468,962321464,90,167,71,0,CurrentAd,No,Yes
17469,962324560,16,559,51,0,CurrentAd,No,Yes
17470,962324624,46,495,74,0,CurrentAd,No,Yes
17471,962309688,93,459,328,0,CurrentAd,No,Yes
17472,962309752,85,355,652,0,CurrentAd,No,Yes
17474,962324776,41,326,616,0,CurrentAd,No,Yes
17475,962313520,39,523,299,0,CurrentAd,No,Yes
17477,962337016,82,686,445,0,CurrentAd,No,Yes
17479,962342856,59,183,346,0,CurrentAd,No,Yes
17482,962337904,40,304,24,0,CurrentAd,No,Yes
17483,962338104,18,216,359,0,CurrentAd,No,Yes
17484,962338280,88,195,346,0,CurrentAd,No,Yes
17485,962332848,69,114,553,0,CurrentAd,No,Yes
17486,962349600,90,206,389,0,CurrentAd,No,Yes
17487,962338792,35,501,325,0,CurrentAd,No,Yes
17488,962338936,50,118,532,0,CurrentAd,No,Yes
17492,962350360,62,40,481,0,CurrentAd,No,Yes
17493,962334128,41,533,15,0,CurrentAd,No,Yes
17496,962356400,24,55,78,0,CurrentAd,No,Yes
17498,962340528,99,75,8,0,CurrentAd,No,Yes
17499,962340584,83,38,539,0,CurrentAd,No,Yes
17500,962335112,49,222,103,0,CurrentAd,No,Yes
17501,962356784,86,188,482,0,CurrentAd,No,Yes
17503,962394056,75,135,123,0,CurrentAd,No,Yes
17505,962362920,0,604,371,0,CurrentAd,No,Yes
17506,962363072,11,79,561,0,CurrentAd,No,Yes
17508,962358136,6,512,538,0,CurrentAd,No,Yes
17509,962368752,84,531,50,0,CurrentAd,No,Yes
17511,962374360,22,538,291,0,CurrentAd,No,Yes
17512,962379744,81,559,269,0,CurrentAd,No,Yes
17513,962374576,15,153,272,0,CurrentAd,No,Yes
17514,962363936,46,336,112,0,CurrentAd,No,Yes
17517,962369568,38,373,464,0,CurrentAd,No,Yes
17519,962375400,2,425,130,0,CurrentAd,No,Yes
17522,962370944,89,12,13,0,CurrentAd,No,Yes
17523,962360216,99,539,64,0,CurrentAd,No,Yes
17525,962360464,14,117,425,0,CurrentAd,No,Yes
17527,962360632,8,49,98,0,CurrentAd,No,Yes
17528,962371656,87,451,335,0,CurrentAd,No,Yes
17529,962382344,50,272,638,0,CurrentAd,No,Yes
17530,962377184,44,273,123,0,CurrentAd,No,Yes
17532,962361408,16,586,231,0,CurrentAd,No,Yes
17536,962372816,41,458,698,0,CurrentAd,No,Yes
17539,962362552,22,60,417,0,CurrentAd,No,Yes
17544,962390064,63,282,345,0,CurrentAd,No,Yes
17549,962396152,63,120,120,0,CurrentAd,No,Yes
17550,962396496,79,68,654,0,CurrentAd,No,Yes
17551,962382256,7,482,421,0,CurrentAd,No,Yes
17552,962382504,98,157,308,0,CurrentAd,No,Yes
17553,962366488,72,506,231,0,CurrentAd,No,Yes
17554,962382704,21,559,477,0,CurrentAd,No,Yes
17555,962372248,42,217,656,0,CurrentAd,No,Yes
17556,962382760,59,301,88,0,CurrentAd,No,Yes
17557,962377432,88,638,9,0,CurrentAd,No,Yes
17558,962372512,15,572,61,0,CurrentAd,No,Yes
17559,962377656,27,426,53,0,CurrentAd,No,Yes
17563,962372896,5,99,402,0,CurrentAd,No,Yes
17564,962383728,77,138,476,0,CurrentAd,No,Yes
17565,962384800,71,353,281,0,CurrentAd,No,Yes
17566,962389832,3,351,459,0,CurrentAd,No,Yes
17568,962384976,18,166,404,0,CurrentAd,No,Yes
17569,962384984,19,466,620,0,CurrentAd,No,Yes
17572,962395144,40,299,373,0,CurrentAd,No,Yes
17573,962390560,22,71,615,0,CurrentAd,No,Yes
17574,962396312,65,120,17,0,CurrentAd,No,Yes
17575,962391840,24,394,599,0,CurrentAd,No,Yes
17576,962396728,86,466,44,0,CurrentAd,No,Yes
17580,962387584,2,596,635,0,CurrentAd,No,Yes
17581,962387856,83,244,387,0,CurrentAd,No,Yes
17582,962389176,45,527,123,0,CurrentAd,No,Yes
17585,962418136,59,382,690,0,CurrentAd,No,Yes
17586,962399800,57,413,565,0,CurrentAd,No,Yes
17587,962405288,45,404,99,0,CurrentAd,No,Yes
17588,962405784,83,492,506,0,CurrentAd,No,Yes
17589,962421888,27,497,1,0,CurrentAd,No,Yes
17590,962401504,2,123,638,0,CurrentAd,No,Yes
17591,962406704,96,331,366,0,CurrentAd,No,Yes
17593,962401624,20,34,255,0,CurrentAd,No,Yes
17594,962406960,55,44,45,0,CurrentAd,No,Yes
17599,962408048,87,261,260,0,CurrentAd,No,Yes
17600,962408096,85,27,83,0,CurrentAd,No,Yes
17602,962409464,0,231,2,0,CurrentAd,No,Yes
17604,962414072,57,615,334,0,CurrentAd,No,Yes
17605,962418208,50,265,51,0,CurrentAd,No,Yes
17606,962416200,2,78,349,0,CurrentAd,No,Yes
17608,962411816,25,637,174,0,CurrentAd,No,Yes
17609,962416736,76,8,407,0,CurrentAd,No,Yes
17614,962428944,11,0,39,0,CurrentAd,No,Yes
17615,962428976,22,562,692,0,CurrentAd,No,Yes
17616,962446912,75,436,618,0,CurrentAd,No,Yes
17617,962434800,58,545,284,0,CurrentAd,No,Yes
17618,962425856,63,166,379,0,CurrentAd,No,Yes
17619,962444064,76,437,371,0,CurrentAd,No,Yes
17620,962438288,45,493,434,0,CurrentAd,No,Yes
17621,962444720,54,457,145,0,CurrentAd,No,Yes
17623,962432584,20,268,21,0,CurrentAd,No,Yes
17625,962451480,57,267,369,0,CurrentAd,No,Yes
17630,962458208,22,694,513,0,CurrentAd,No,Yes
17631,962452976,8,126,390,0,CurrentAd,No,Yes
17633,962453352,24,647,551,0,CurrentAd,No,Yes
17635,962470128,48,361,108,0,CurrentAd,No,Yes
17636,962470272,69,541,605,0,CurrentAd,No,Yes
17642,962466440,26,680,466,0,CurrentAd,No,Yes
17643,962466712,24,267,340,0,CurrentAd,No,Yes
17644,962456080,6,580,298,0,CurrentAd,No,Yes
17645,962472696,82,333,30,0,CurrentAd,No,Yes
17646,962456816,76,362,578,0,CurrentAd,No,Yes
17648,962478648,85,366,393,0,CurrentAd,No,Yes
17650,962473808,52,584,526,0,CurrentAd,No,Yes
17651,962473928,67,164,413,0,CurrentAd,No,Yes
17654,962469432,41,416,351,0,CurrentAd,No,Yes
17655,962474776,98,138,25,0,CurrentAd,No,Yes
17656,962480224,74,664,661,0,CurrentAd,No,Yes
17658,962491696,37,460,516,0,CurrentAd,No,Yes
17660,962481112,2,580,563,0,CurrentAd,No,Yes
17662,962497992,13,144,376,0,CurrentAd,No,Yes
17663,962482056,24,282,626,0,CurrentAd,No,Yes
17666,962487584,7,524,579,0,CurrentAd,No,Yes
17667,962482448,8,479,103,0,CurrentAd,No,Yes
17668,962498888,37,310,546,0,CurrentAd,No,Yes
17669,962483192,6,137,77,1,CurrentAd,No,Yes
17670,962499496,54,532,167,0,CurrentAd,No,Yes
17672,962483864,46,137,470,0,CurrentAd,No,Yes
17673,962484536,11,690,135,0,CurrentAd,No,Yes
17674,962490272,93,108,65,0,CurrentAd,No,Yes
17675,962495864,13,16,574,0,CurrentAd,No,Yes
17676,962501472,28,252,242,0,CurrentAd,No,Yes
17677,962506736,83,419,295,0,CurrentAd,No,Yes
17678,962501744,5,605,587,0,CurrentAd,No,Yes
17679,962501768,45,535,474,0,CurrentAd,No,Yes
17682,962508408,83,193,352,0,CurrentAd,No,Yes
17683,962486984,68,162,406,0,CurrentAd,No,Yes
17684,962492520,25,448,505,0,CurrentAd,No,Yes
17685,962487424,35,182,178,0,CurrentAd,No,Yes
17687,962498464,74,101,473,0,CurrentAd,No,Yes
17688,962487560,77,60,303,0,CurrentAd,No,Yes
17689,962503680,52,696,276,0,CurrentAd,No,Yes
17691,962503912,94,344,206,0,CurrentAd,No,Yes
17694,962488520,56,329,144,1,CurrentAd,No,Yes
17695,962483712,12,117,331,0,CurrentAd,No,Yes
17696,962494288,49,404,622,0,CurrentAd,No,Yes
17697,962494376,44,576,413,0,CurrentAd,No,Yes
17698,962494424,24,361,94,0,CurrentAd,No,Yes
17704,962496080,89,291,54,0,CurrentAd,No,Yes
17705,962490848,82,370,444,0,CurrentAd,No,Yes
17707,962491136,32,509,456,0,CurrentAd,No,Yes
17708,962491208,50,406,150,0,CurrentAd,No,Yes
17709,962502176,19,103,555,0,CurrentAd,No,Yes
17710,962502240,60,595,578,0,CurrentAd,No,Yes
17711,962507624,53,57,588,0,CurrentAd,No,Yes
17713,962508616,31,532,101,0,CurrentAd,No,Yes
17715,962516208,58,294,435,0,CurrentAd,No,Yes
17716,962514536,15,136,417,0,CurrentAd,No,Yes
17717,962512632,59,156,329,0,CurrentAd,No,Yes
17719,962517040,43,203,101,0,CurrentAd,No,Yes
17721,962512896,21,109,83,0,CurrentAd,No,Yes
17723,962513072,67,446,603,0,CurrentAd,No,Yes
17727,962516008,89,12,484,0,CurrentAd,No,Yes
17728,962546672,53,329,232,0,CurrentAd,No,Yes
17729,962529632,17,570,597,0,CurrentAd,No,Yes
17730,962541760,78,307,538,0,CurrentAd,No,Yes
17731,962529864,30,293,495,0,CurrentAd,No,Yes
17733,962536144,96,266,268,0,CurrentAd,No,Yes
17734,962542632,49,96,114,0,CurrentAd,No,Yes
17735,962548904,4,45,445,0,CurrentAd,No,Yes
17737,962549000,24,688,274,0,CurrentAd,No,Yes
17739,962543152,7,217,453,0,CurrentAd,No,Yes
17742,962537824,19,288,593,1,CurrentAd,No,Yes
17745,962550488,10,75,545,0,CurrentAd,No,Yes
17746,962538816,27,675,475,0,CurrentAd,No,Yes
17747,962526744,12,614,600,0,CurrentAd,No,Yes
17749,962545232,6,141,167,0,CurrentAd,No,Yes
17751,962527592,16,27,4,0,CurrentAd,No,Yes
17752,962551944,54,533,39,0,CurrentAd,No,Yes
17753,962552192,23,123,556,0,CurrentAd,No,Yes
17754,982725465,97,201,275,0,CurrentAd,No,Yes
17756,982720521,91,119,414,0,CurrentAd,No,Yes
17758,982726633,37,208,638,0,CurrentAd,No,Yes
17761,982737889,71,365,102,0,CurrentAd,No,Yes
17762,982737937,68,217,356,0,CurrentAd,No,Yes
17764,982727505,56,558,414,0,CurrentAd,No,Yes
17766,982733313,33,45,409,0,CurrentAd,No,Yes
17767,982722441,50,365,70,0,CurrentAd,No,Yes
17770,982717473,0,285,625,0,CurrentAd,No,Yes
17771,982728705,64,231,295,0,CurrentAd,No,Yes
17774,982729465,72,395,329,0,CurrentAd,No,Yes
17775,982723881,64,133,234,0,CurrentAd,No,Yes
17777,982734817,3,343,655,0,CurrentAd,No,Yes
17778,982740601,54,169,647,0,CurrentAd,No,Yes
17780,982740721,73,543,223,0,CurrentAd,No,Yes
17784,982730489,91,584,458,0,CurrentAd,No,Yes
17786,982724873,95,192,508,0,CurrentAd,No,Yes
17787,982735665,78,645,46,0,CurrentAd,No,Yes
17789,982735865,72,575,213,0,CurrentAd,No,Yes
17790,982736121,61,652,632,0,CurrentAd,No,Yes
17791,982736409,41,255,461,0,CurrentAd,No,Yes
17792,982736417,2,192,449,0,CurrentAd,No,Yes
17793,982742353,34,585,638,0,CurrentAd,No,Yes
17795,982748129,80,485,409,0,CurrentAd,No,Yes
17797,982763385,13,695,336,0,CurrentAd,No,Yes
17800,982763593,99,656,600,0,CurrentAd,No,Yes
17802,982763649,51,45,567,0,CurrentAd,No,Yes
17804,982758713,94,626,503,0,CurrentAd,No,Yes
17806,982743905,34,341,183,1,CurrentAd,No,Yes
17807,982764545,80,550,39,0,CurrentAd,No,Yes
17808,982759505,82,340,622,0,CurrentAd,No,Yes
17809,982744193,30,4,634,0,CurrentAd,No,Yes
17812,962411472,2,558,499,0,CurrentAd,No,Yes
17813,962418240,69,543,675,0,CurrentAd,No,Yes
17815,962411896,89,579,83,0,CurrentAd,No,Yes
17817,962422080,44,307,557,0,CurrentAd,No,Yes
17818,962414728,16,607,504,0,CurrentAd,No,Yes
17820,962419520,23,686,462,0,CurrentAd,No,Yes
17822,962422640,86,207,94,0,CurrentAd,No,Yes
17823,962422664,90,180,593,0,CurrentAd,No,Yes
17824,962436408,14,131,288,0,CurrentAd,No,Yes
17825,962447600,89,652,177,0,CurrentAd,No,Yes
17826,962441672,97,62,463,0,CurrentAd,No,Yes
17827,962441792,38,137,20,0,CurrentAd,No,Yes
17828,962448040,76,233,663,0,CurrentAd,No,Yes
17829,962424184,47,607,139,0,CurrentAd,No,Yes
17833,962424344,77,11,426,0,CurrentAd,No,Yes
17835,962448640,7,472,353,1,CurrentAd,No,Yes
17836,962449152,49,624,163,0,CurrentAd,No,Yes
17837,962449368,79,679,485,0,CurrentAd,No,Yes
17838,962425584,31,185,540,0,CurrentAd,No,Yes
17839,962437480,48,242,327,0,CurrentAd,No,Yes
17840,962437568,28,363,464,0,CurrentAd,No,Yes
17842,962425864,23,435,38,0,CurrentAd,No,Yes
17843,962426024,86,331,74,0,CurrentAd,No,Yes
17844,962444568,90,200,584,0,CurrentAd,No,Yes
17845,962432016,95,532,614,0,CurrentAd,No,Yes
17849,962444984,81,11,447,0,CurrentAd,No,Yes
17853,962451368,53,503,487,0,CurrentAd,No,Yes
17854,962433088,25,698,350,0,CurrentAd,No,Yes
17855,962445760,48,282,106,0,CurrentAd,No,Yes
17856,962428000,11,620,139,0,CurrentAd,No,Yes
17857,962451664,68,534,125,0,CurrentAd,No,Yes
17859,962445976,95,611,561,0,CurrentAd,No,Yes
17860,962428248,5,262,597,0,CurrentAd,No,Yes
17862,962452560,36,421,406,0,CurrentAd,No,Yes
17863,962474952,14,186,361,0,CurrentAd,No,Yes
17864,962474984,88,532,683,0,CurrentAd,No,Yes
17866,962475224,67,277,606,0,CurrentAd,No,Yes
17870,962470392,23,519,369,0,CurrentAd,No,Yes
17872,962476032,80,598,91,0,CurrentAd,No,Yes
17873,962454504,76,634,614,0,CurrentAd,No,Yes
17876,962466008,1,489,15,0,CurrentAd,No,Yes
17877,962466024,50,24,171,0,CurrentAd,No,Yes
17878,962476752,41,408,484,0,CurrentAd,No,Yes
17880,962471568,30,609,455,0,CurrentAd,No,Yes
17881,962455320,9,218,15,0,CurrentAd,No,Yes
17882,962461080,44,607,333,0,CurrentAd,No,Yes
17883,962461224,30,468,622,0,CurrentAd,No,Yes
17884,962467720,90,77,51,0,CurrentAd,No,Yes
17885,962468016,43,624,177,0,CurrentAd,No,Yes
17892,962491704,7,533,604,0,CurrentAd,No,Yes
17894,962492152,43,227,590,0,CurrentAd,No,Yes
17897,962482040,38,324,392,0,CurrentAd,No,Yes
17899,962487624,7,255,16,0,CurrentAd,No,Yes
17900,962498536,47,465,617,0,CurrentAd,No,Yes
17901,962498824,66,175,157,0,CurrentAd,No,Yes
17902,962482856,12,632,274,0,CurrentAd,No,Yes
17904,962488760,67,327,200,0,CurrentAd,No,Yes
17905,962483808,66,447,624,0,CurrentAd,No,Yes
17907,962301744,41,114,621,0,CurrentAd,No,Yes
17908,962301768,93,645,355,0,CurrentAd,No,Yes
17910,962318880,77,377,369,0,CurrentAd,No,Yes
17911,962307184,29,116,310,0,CurrentAd,No,Yes
17917,962307576,8,548,54,0,CurrentAd,No,Yes
17919,962311192,20,28,295,0,CurrentAd,No,Yes
17920,962290952,20,409,209,0,CurrentAd,No,Yes
17921,962290968,32,13,369,0,CurrentAd,No,Yes
17923,962291688,49,121,602,0,CurrentAd,No,Yes
17925,962324064,10,135,285,0,CurrentAd,No,Yes
17927,962292752,10,159,286,0,CurrentAd,No,Yes
17928,962292856,13,411,396,0,CurrentAd,No,Yes
17930,962330304,9,334,141,0,CurrentAd,No,Yes
17931,962341984,78,482,651,0,CurrentAd,No,Yes
17932,962342472,37,382,229,0,CurrentAd,No,Yes
17933,962331400,17,214,34,0,CurrentAd,No,Yes
17934,962342736,93,495,118,0,CurrentAd,No,Yes
17935,962348128,11,513,423,0,CurrentAd,No,Yes
17936,962348168,82,182,50,1,CurrentAd,No,Yes
17938,962337784,75,565,72,0,CurrentAd,No,Yes
17939,962332224,49,495,74,0,CurrentAd,No,Yes
17940,962354168,46,546,94,0,CurrentAd,No,Yes
17941,962354432,7,427,678,0,CurrentAd,No,Yes
17942,962344008,18,355,647,0,CurrentAd,No,Yes
17944,962344656,76,75,317,0,CurrentAd,No,Yes
17946,962350328,96,313,10,0,CurrentAd,No,Yes
17949,962340320,86,451,94,0,CurrentAd,No,Yes
17953,962341264,79,23,206,0,CurrentAd,No,Yes
17954,962363136,69,598,475,0,CurrentAd,No,Yes
17955,962375592,18,493,246,0,CurrentAd,No,Yes
17956,962375624,82,94,616,0,CurrentAd,No,Yes
17957,962359688,4,305,37,0,CurrentAd,No,Yes
17958,962365048,59,431,496,0,CurrentAd,No,Yes
17959,962371296,51,551,500,0,CurrentAd,No,Yes
17964,962381976,16,169,438,0,CurrentAd,No,Yes
17965,962382008,55,356,242,0,CurrentAd,No,Yes
17967,962371640,69,511,80,0,CurrentAd,No,Yes
17968,962382336,57,647,569,0,CurrentAd,No,Yes
17969,962382392,97,380,2,0,CurrentAd,No,Yes
17970,962366560,65,267,539,0,CurrentAd,No,Yes
17971,962372104,4,349,54,0,CurrentAd,No,Yes
17972,962382648,37,258,215,0,CurrentAd,No,Yes
17973,962372160,6,651,471,0,CurrentAd,No,Yes
17974,962377344,89,669,429,0,CurrentAd,No,Yes
17975,962377368,61,384,571,0,CurrentAd,No,Yes
17976,962361560,61,106,213,0,CurrentAd,No,Yes
17979,962383104,74,515,366,0,CurrentAd,No,Yes
17980,962377872,76,447,179,0,CurrentAd,No,Yes
17981,962362072,50,15,531,0,CurrentAd,No,Yes
17982,962367672,31,55,493,0,CurrentAd,No,Yes
17983,962362208,57,259,540,0,CurrentAd,No,Yes
17984,962373184,80,660,296,0,CurrentAd,No,Yes
17985,962373816,59,180,237,0,CurrentAd,No,Yes
17987,962390008,6,192,445,0,CurrentAd,No,Yes
17988,962384600,78,174,492,0,CurrentAd,No,Yes
17989,962390160,55,564,135,0,CurrentAd,No,Yes
17990,962384672,75,56,594,0,CurrentAd,No,Yes
17991,962390272,71,274,308,0,CurrentAd,No,Yes
17992,962390584,48,124,223,0,CurrentAd,No,Yes
17993,962385520,50,215,384,0,CurrentAd,No,Yes
17995,962391352,7,21,489,0,CurrentAd,No,Yes
17996,962391616,32,325,540,0,CurrentAd,No,Yes
17997,962392312,60,162,685,0,CurrentAd,No,Yes
17998,962392352,47,245,110,0,CurrentAd,No,Yes
18000,962387392,73,636,310,0,CurrentAd,No,Yes
18001,962392464,72,461,320,0,CurrentAd,No,Yes
18002,962397336,86,487,16,0,CurrentAd,No,Yes
18003,962397392,45,128,653,0,CurrentAd,No,Yes
18004,962392744,95,363,146,0,CurrentAd,No,Yes
18007,962394568,94,83,466,0,CurrentAd,No,Yes
18008,962404176,1,254,321,0,CurrentAd,No,Yes
18009,962405440,76,58,649,1,CurrentAd,No,Yes
18012,962403320,21,589,635,0,CurrentAd,No,Yes
18013,962420736,95,228,340,0,CurrentAd,No,Yes
18015,962413720,73,460,542,0,CurrentAd,No,Yes
18017,962416344,77,587,22,0,CurrentAd,No,Yes
18019,962434416,84,216,634,0,CurrentAd,No,Yes
18020,962422720,43,616,517,0,CurrentAd,No,Yes
18021,962447360,65,288,121,0,CurrentAd,No,Yes
18026,962435832,42,583,88,0,CurrentAd,No,Yes
18027,962447928,84,663,43,0,CurrentAd,No,Yes
18028,962442224,91,175,334,0,CurrentAd,No,Yes
18029,962430680,2,309,551,0,CurrentAd,No,Yes
18030,962436688,65,603,507,0,CurrentAd,No,Yes
18031,962430920,1,42,458,0,CurrentAd,No,Yes
18033,962449016,35,554,450,0,CurrentAd,No,Yes
18034,962436984,22,599,548,0,CurrentAd,No,Yes
18036,962443328,1,397,135,0,CurrentAd,No,Yes
18038,962363384,22,451,273,0,CurrentAd,No,Yes
18039,962374216,97,467,585,0,CurrentAd,No,Yes
18040,962394464,75,240,631,0,CurrentAd,No,Yes
18041,962379560,25,301,251,0,CurrentAd,No,Yes
18047,962380112,76,583,199,0,CurrentAd,No,Yes
18048,962364464,57,640,465,0,CurrentAd,No,Yes
18049,962364784,70,440,18,0,CurrentAd,No,Yes
18051,962365368,90,587,502,0,CurrentAd,No,Yes
18053,962376216,24,361,259,0,CurrentAd,No,Yes
18054,962360160,30,456,381,0,CurrentAd,No,Yes
18055,962371088,12,284,379,0,CurrentAd,No,Yes
18060,962382632,32,248,552,0,CurrentAd,No,Yes
18062,962366944,74,125,525,0,CurrentAd,No,Yes
18063,962361568,13,689,480,0,CurrentAd,No,Yes
18064,962367168,93,201,316,0,CurrentAd,No,Yes
18068,962367352,17,487,9,0,CurrentAd,No,Yes
18069,962361952,5,412,182,0,CurrentAd,No,Yes
18070,962361968,84,322,8,0,CurrentAd,No,Yes
18071,962383688,4,603,649,0,CurrentAd,No,Yes
18072,962395440,63,287,274,0,CurrentAd,No,Yes
18073,962395504,86,430,91,0,CurrentAd,No,Yes
18077,962396144,21,135,248,0,CurrentAd,No,Yes
18078,962396736,13,268,67,0,CurrentAd,No,Yes
18079,962387176,47,691,473,0,CurrentAd,No,Yes
18081,962397416,7,179,231,0,CurrentAd,No,Yes
18082,962398304,31,577,154,0,CurrentAd,No,Yes
18083,962394456,49,53,8,0,CurrentAd,No,Yes
18084,962399320,73,453,58,0,CurrentAd,No,Yes
18086,962411448,5,103,620,0,CurrentAd,No,Yes
18087,962405304,74,483,345,0,CurrentAd,No,Yes
18088,962400648,36,86,676,0,CurrentAd,No,Yes
18090,962401088,31,562,161,0,CurrentAd,No,Yes
18091,962406984,34,434,421,0,CurrentAd,No,Yes
18093,962419512,97,367,4,0,CurrentAd,No,Yes
18094,962402896,15,367,518,0,CurrentAd,No,Yes
18095,962402912,96,690,390,0,CurrentAd,No,Yes
18099,962413640,88,196,563,1,CurrentAd,No,Yes
18103,962411872,61,221,316,0,CurrentAd,No,Yes
18106,962419096,58,653,49,0,CurrentAd,No,Yes
18107,962422584,63,128,52,1,CurrentAd,No,Yes
18112,962441608,93,328,641,0,CurrentAd,No,Yes
18113,962435744,96,634,622,0,CurrentAd,No,Yes
18114,962430592,17,186,561,0,CurrentAd,No,Yes
18120,962392496,1,412,121,0,CurrentAd,No,Yes
18122,962388192,95,103,466,0,CurrentAd,No,Yes
18123,962388576,78,562,266,0,CurrentAd,No,Yes
18127,962420672,43,87,178,0,CurrentAd,No,Yes
18129,962399792,65,646,647,0,CurrentAd,No,Yes
18131,962399960,33,355,160,0,CurrentAd,No,Yes
18132,962405808,34,601,568,1,CurrentAd,No,Yes
18134,962406776,9,505,45,0,CurrentAd,No,Yes
18135,962401640,53,666,251,0,CurrentAd,No,Yes
18137,962407600,32,669,13,0,CurrentAd,No,Yes
18139,962403456,81,272,538,0,CurrentAd,No,Yes
18140,962409112,69,309,590,0,CurrentAd,No,Yes
18141,962409120,85,574,52,0,CurrentAd,No,Yes
18142,962409912,92,512,668,0,CurrentAd,No,Yes
18144,962420104,58,404,281,0,CurrentAd,No,Yes
18146,962413208,44,506,456,0,CurrentAd,No,Yes
18148,962416008,76,534,552,0,CurrentAd,No,Yes
18152,962428576,50,220,30,0,CurrentAd,No,Yes
18153,962428768,57,33,129,0,CurrentAd,No,Yes
18154,962441128,68,186,332,0,CurrentAd,No,Yes
18156,962435112,28,169,604,0,CurrentAd,No,Yes
18157,962447448,56,554,481,0,CurrentAd,No,Yes
18158,962423536,92,612,396,0,CurrentAd,No,Yes
18159,962429704,3,163,451,0,CurrentAd,No,Yes
18161,962429808,86,442,357,0,CurrentAd,No,Yes
18163,962429840,17,440,157,0,CurrentAd,No,Yes
18165,962430192,17,549,417,0,CurrentAd,No,Yes
18166,962442264,60,347,245,0,CurrentAd,No,Yes
18167,962436208,16,96,669,0,CurrentAd,No,Yes
18169,962430576,44,391,405,0,CurrentAd,No,Yes
18171,962442624,69,346,38,0,CurrentAd,No,Yes
18172,962424656,19,626,697,0,CurrentAd,No,Yes
18173,962430888,24,89,228,0,CurrentAd,No,Yes
18174,962442760,63,373,311,0,CurrentAd,No,Yes
18177,962431696,98,22,563,0,CurrentAd,No,Yes
18178,962431816,12,563,425,0,CurrentAd,No,Yes
18179,962431912,12,274,12,0,CurrentAd,No,Yes
18180,962438208,20,696,269,0,CurrentAd,No,Yes
18181,962438216,59,82,353,0,CurrentAd,No,Yes
18184,962450728,28,538,523,0,CurrentAd,No,Yes
18185,962439080,69,19,328,0,CurrentAd,No,Yes
18186,962451144,69,324,305,0,CurrentAd,No,Yes
18190,962445984,27,99,314,0,CurrentAd,No,Yes
18192,962439928,41,127,61,0,CurrentAd,No,Yes
18193,962428160,83,82,287,0,CurrentAd,No,Yes
18194,962441632,38,5,317,0,CurrentAd,No,Yes
18196,962435784,87,492,261,0,CurrentAd,No,Yes
18197,962442040,94,681,324,0,CurrentAd,No,Yes
18198,962442816,98,663,660,0,CurrentAd,No,Yes
18202,962438192,74,649,646,0,CurrentAd,No,Yes
18204,962445040,55,58,388,0,CurrentAd,No,Yes
18206,962451424,12,48,162,0,CurrentAd,No,Yes
18207,962433752,22,89,425,0,CurrentAd,No,Yes
18208,962463984,58,276,220,0,CurrentAd,No,Yes
18209,962458384,20,678,565,0,CurrentAd,No,Yes
18210,962452672,77,694,500,0,CurrentAd,No,Yes
18211,962452688,99,456,104,0,CurrentAd,No,Yes
18212,962469544,51,63,680,0,CurrentAd,No,Yes
18213,962458848,31,531,472,0,CurrentAd,No,Yes
18214,962469952,66,472,15,0,CurrentAd,No,Yes
18216,962465216,24,543,319,0,CurrentAd,No,Yes
18217,962465376,16,88,578,0,CurrentAd,No,Yes
18218,962470848,51,143,505,0,CurrentAd,No,Yes
18219,962455696,85,650,39,0,CurrentAd,No,Yes
18222,962467248,36,57,333,0,CurrentAd,No,Yes
18223,962472904,28,442,373,0,CurrentAd,No,Yes
18225,962462808,82,234,222,0,CurrentAd,No,Yes
18226,962473552,92,486,31,0,CurrentAd,No,Yes
18227,962463120,14,615,30,0,CurrentAd,No,Yes
18228,962463472,56,470,112,0,CurrentAd,No,Yes
18229,962479552,39,509,65,0,CurrentAd,No,Yes
18231,962486304,20,198,297,0,CurrentAd,No,Yes
18232,962502816,59,462,313,0,CurrentAd,No,Yes
18233,962502968,12,88,108,0,CurrentAd,No,Yes
18234,962481752,41,111,459,0,CurrentAd,No,Yes
18237,962487800,72,309,268,0,CurrentAd,No,Yes
18238,962503848,21,197,233,0,CurrentAd,No,Yes
18241,962493384,81,675,149,0,CurrentAd,No,Yes
18243,962482984,97,417,222,0,CurrentAd,No,Yes
18245,962488624,48,255,435,0,CurrentAd,No,Yes
18247,962504752,64,430,252,0,CurrentAd,No,Yes
18248,962483600,31,358,652,0,CurrentAd,No,Yes
